Using GPU for training.
Epoch 242, Score 10.0000, Loss 0.6220, Time 16.7997
Epoch 243, Score 8.0000, Loss 0.6235, Time 16.3023
Epoch 244, Score 4.0000, Loss 0.6364, Time 16.4095
Epoch 245, Score 2.0000, Loss 0.6286, Time 16.4696
Epoch 246, Score 3.0000, Loss 0.6190, Time 16.5250
Epoch 247, Score 4.0000, Loss 0.6098, Time 16.6130
Epoch 248, Score 6.0000, Loss 0.5976, Time 16.7179
Epoch 249, Score 0.0000, Loss 0.6044, Time 17.4049
Epoch 250, Score 0.0000, Loss 0.7018, Time 16.9970
Epoch 251, Score 2.0000, Loss 0.7161, Time 16.8608
Epoch 252, Score 6.0000, Loss 0.6953, Time 16.0938
Epoch 253, Score 7.0000, Loss 0.6533, Time 16.3634
Epoch 254, Score 10.0000, Loss 0.6920, Time 16.8631
Epoch 255, Score 9.0000, Loss 0.7275, Time 16.6950
Epoch 256, Score 13.0000, Loss 0.6504, Time 16.8306
Epoch 257, Score 3.0000, Loss 0.6949, Time 16.7218
Epoch 258, Score 2.0000, Loss 0.6857, Time 16.8989
Epoch 259, Score 4.0000, Loss 0.6744, Time 16.9119
Epoch 260, Score 0.0000, Loss 0.6603, Time 16.8163
Epoch 261, Score 25.0000, Loss 0.6807, Time 16.6235
Epoch 262, Score 1.0000, Loss 0.6923, Time 16.1574
Epoch 263, Score 3.0000, Loss 0.7440, Time 16.8499
Epoch 264, Score 11.0000, Loss 0.6777, Time 17.0638
Epoch 265, Score 23.0000, Loss 0.7195, Time 17.1934
Epoch 266, Score 3.0000, Loss 0.7174, Time 17.1775
Epoch 267, Score 1.0000, Loss 0.6626, Time 17.2783
Epoch 268, Score 4.0000, Loss 0.7065, Time 17.2271
Epoch 269, Score 28.0000, Loss 0.7425, Time 17.3680
Epoch 270, Score 37.0000, Loss 0.7361, Time 17.2964
Epoch 271, Score 6.0000, Loss 0.7266, Time 17.1083
Epoch 272, Score 34.0000, Loss 0.7003, Time 17.2572
Epoch 273, Score 23.0000, Loss 0.7457, Time 17.3153
Epoch 274, Score 3.0000, Loss 0.7063, Time 17.2450
Epoch 275, Score 2.0000, Loss 0.7370, Time 17.4529
Epoch 276, Score 3.0000, Loss 0.7679, Time 17.5064
Epoch 277, Score 0.0000, Loss 0.7654, Time 17.4274
Epoch 278, Score 8.0000, Loss 0.7562, Time 17.4845
Epoch 279, Score 4.0000, Loss 0.8143, Time 17.6104
Epoch 280, Score 36.0000, Loss 0.7626, Time 17.7650
Epoch 281, Score 6.0000, Loss 0.7573, Time 17.6259
Epoch 282, Score 0.0000, Loss 0.7727, Time 17.6027
Epoch 283, Score 5.0000, Loss 0.7720, Time 17.6640
Epoch 284, Score 0.0000, Loss 0.7685, Time 17.6783
Epoch 285, Score 4.0000, Loss 0.7562, Time 17.7608
Epoch 286, Score 4.0000, Loss 0.7491, Time 17.8184
Epoch 287, Score 1.0000, Loss 0.7958, Time 17.8156
Epoch 288, Score 33.0000, Loss 0.8265, Time 17.7969
Epoch 289, Score 2.0000, Loss 0.8008, Time 17.8259
Epoch 290, Score 4.0000, Loss 0.8055, Time 17.9429
Epoch 291, Score 0.0000, Loss 0.7883, Time 17.8569
Epoch 292, Score 2.0000, Loss 0.7800, Time 17.0887
Epoch 293, Score 2.0000, Loss 0.8193, Time 17.2079
Epoch 294, Score 0.0000, Loss 0.7679, Time 17.7808
Epoch 295, Score 10.0000, Loss 0.8143, Time 17.7825
Epoch 296, Score 6.0000, Loss 0.7436, Time 17.8026
Epoch 297, Score 1.0000, Loss 0.8052, Time 17.9647
Epoch 298, Score 8.0000, Loss 0.7626, Time 17.7846
Epoch 299, Score 4.0000, Loss 0.8123, Time 17.5252
Epoch 300, Score 8.0000, Loss 0.9059, Time 17.2806
Epoch 301, Score 3.0000, Loss 0.8480, Time 18.0254
Epoch 302, Score 3.0000, Loss 0.8647, Time 18.0740
Epoch 303, Score 6.0000, Loss 0.8821, Time 18.2424
Epoch 304, Score 7.0000, Loss 0.8616, Time 18.1828
Epoch 305, Score 1.0000, Loss 0.8800, Time 18.2008
Epoch 306, Score 3.0000, Loss 0.8973, Time 18.3822
Epoch 307, Score 0.0000, Loss 0.8757, Time 18.3744
Epoch 308, Score 7.0000, Loss 0.9230, Time 18.3593
Epoch 309, Score 3.0000, Loss 0.8927, Time 18.4316
Epoch 310, Score 0.0000, Loss 0.8258, Time 18.4647
Epoch 311, Score 7.0000, Loss 0.8863, Time 18.7305
Epoch 312, Score 0.0000, Loss 0.8996, Time 19.2968
Epoch 313, Score 2.0000, Loss 0.8750, Time 18.5950
Epoch 314, Score 5.0000, Loss 0.8940, Time 18.4507
Epoch 315, Score 4.0000, Loss 0.8773, Time 18.5740
Epoch 316, Score 44.0000, Loss 0.9199, Time 18.5255
Epoch 317, Score 55.0000, Loss 0.8920, Time 18.5180
Epoch 318, Score 10.0000, Loss 0.8362, Time 18.5778
Epoch 319, Score 31.0000, Loss 0.8658, Time 18.5521
Epoch 320, Score 39.0000, Loss 0.9109, Time 18.5924
Epoch 321, Score 3.0000, Loss 0.8624, Time 18.6041
Epoch 322, Score 2.0000, Loss 0.8502, Time 18.3916
Epoch 323, Score 3.0000, Loss 0.8383, Time 17.4565
Epoch 324, Score 2.0000, Loss 0.8814, Time 18.4947
Epoch 325, Score 0.0000, Loss 0.9244, Time 18.6217
Epoch 326, Score 3.0000, Loss 0.8927, Time 19.2946
Epoch 327, Score 4.0000, Loss 0.9594, Time 19.1712
Epoch 328, Score 7.0000, Loss 0.9944, Time 18.6665
Epoch 329, Score 0.0000, Loss 0.9688, Time 18.5137
Epoch 330, Score 53.0000, Loss 0.9812, Time 17.6028
Epoch 331, Score 19.0000, Loss 0.9399, Time 18.5613
Epoch 332, Score 17.0000, Loss 0.9297, Time 18.8272
Epoch 333, Score 46.0000, Loss 0.9489, Time 18.8561
Epoch 334, Score 29.0000, Loss 0.9348, Time 18.8177
Epoch 335, Score 34.0000, Loss 0.9396, Time 18.8978
Epoch 336, Score 0.0000, Loss 0.9154, Time 18.5572
Epoch 337, Score 4.0000, Loss 0.9158, Time 17.7070
Epoch 338, Score 41.0000, Loss 0.9266, Time 18.8676
