Using GPU for training.
Epoch 413, Score -19.0000, Loss 0.0303, Time 1.7769
Epoch 414, Score 0.0000, Loss 0.0346, Time 1.8005
Epoch 415, Score -1.0000, Loss 0.0329, Time 1.7778
Epoch 416, Score -3.0000, Loss 0.0358, Time 1.7719
Epoch 417, Score -5.0000, Loss 0.0322, Time 1.7863
Epoch 418, Score -7.0000, Loss 0.0335, Time 1.7841
Epoch 419, Score -10.0000, Loss 0.0288, Time 1.7917
Epoch 420, Score -12.0000, Loss 0.0292, Time 1.7936
Epoch 421, Score -14.0000, Loss 0.0336, Time 1.7938
Epoch 422, Score -16.0000, Loss 0.0365, Time 1.7844
Epoch 423, Score -18.0000, Loss 0.0310, Time 1.7888
Epoch 424, Score -20.0000, Loss 0.0284, Time 1.7917
Epoch 425, Score -1.0000, Loss 0.0327, Time 1.8238
Epoch 426, Score -2.0000, Loss 0.0334, Time 1.7938
Epoch 427, Score -3.0000, Loss 0.0445, Time 1.8032
Epoch 428, Score -5.0000, Loss 0.0323, Time 1.8011
Epoch 429, Score -7.0000, Loss 0.0307, Time 1.8050
Epoch 430, Score -10.0000, Loss 0.0321, Time 1.8163
Epoch 431, Score -12.0000, Loss 0.0435, Time 1.8051
Epoch 432, Score -14.0000, Loss 0.0338, Time 1.8086
Epoch 433, Score -16.0000, Loss 0.0291, Time 1.8123
Epoch 434, Score -18.0000, Loss 0.0374, Time 1.8067
Epoch 435, Score -19.0000, Loss 0.0308, Time 1.8199
