Using GPU for training.
Epoch 435, Score 0.0000, Loss 0.0443, Time 1.8484
Epoch 436, Score 0.0000, Loss 0.0536, Time 1.8200
Epoch 437, Score 1.0000, Loss 0.0530, Time 1.8215
Epoch 438, Score 0.0000, Loss 0.0458, Time 1.8525
Epoch 439, Score 0.0000, Loss 0.0618, Time 1.8209
Epoch 440, Score 0.0000, Loss 0.0395, Time 1.8562
Epoch 441, Score 2.0000, Loss 0.0466, Time 1.8230
Epoch 442, Score 2.0000, Loss 0.0450, Time 1.8283
Epoch 443, Score 3.0000, Loss 0.0285, Time 1.8393
Epoch 444, Score 0.0000, Loss 0.0381, Time 1.8731
Epoch 445, Score 0.0000, Loss 0.0387, Time 1.8408
Epoch 446, Score 0.0000, Loss 0.0383, Time 1.8816
Epoch 447, Score 1.0000, Loss 0.0496, Time 1.8451
Epoch 448, Score 0.0000, Loss 0.0438, Time 1.8783
Epoch 449, Score 2.0000, Loss 0.0178, Time 1.8526
Epoch 450, Score 3.0000, Loss 0.0195, Time 1.8583
Epoch 451, Score 3.0000, Loss 0.0230, Time 1.8606
Epoch 452, Score 0.0000, Loss 0.0155, Time 1.9074
Epoch 453, Score 1.0000, Loss 0.0197, Time 1.8590
Epoch 454, Score 3.0000, Loss 0.0256, Time 1.8578
Epoch 455, Score 4.0000, Loss 0.0230, Time 1.8618
Epoch 456, Score 0.0000, Loss 0.0272, Time 1.8991
Epoch 457, Score 1.0000, Loss 0.0177, Time 1.8705
Epoch 458, Score 1.0000, Loss 0.0259, Time 1.8694
Epoch 459, Score 0.0000, Loss 0.0181, Time 1.9116
Epoch 460, Score 2.0000, Loss 0.0261, Time 1.8799
Epoch 461, Score 0.0000, Loss 0.0268, Time 1.9235
Epoch 462, Score 0.0000, Loss 0.0137, Time 1.8871
Epoch 463, Score 1.0000, Loss 0.0215, Time 1.8729
Epoch 464, Score 1.0000, Loss 0.0141, Time 1.9166
Epoch 465, Score 2.0000, Loss 0.0149, Time 1.8827
Epoch 466, Score 3.0000, Loss 0.0446, Time 1.8886
Epoch 467, Score 4.0000, Loss 0.0386, Time 1.8929
Epoch 468, Score 0.0000, Loss 0.0322, Time 1.9346
Epoch 469, Score 1.0000, Loss 0.0310, Time 1.8970
Epoch 470, Score 1.0000, Loss 0.0257, Time 1.9023
Epoch 471, Score 0.0000, Loss 0.0320, Time 1.9494
Epoch 472, Score 1.0000, Loss 0.0227, Time 1.9147
Epoch 473, Score 0.0000, Loss 0.0345, Time 1.9517
Epoch 474, Score 0.0000, Loss 0.0356, Time 1.9219
Epoch 475, Score 1.0000, Loss 0.0339, Time 1.9069
Epoch 476, Score 0.0000, Loss 0.0280, Time 1.9485
Epoch 477, Score 0.0000, Loss 0.0340, Time 1.9586
Epoch 478, Score 0.0000, Loss 0.0270, Time 1.9165
Epoch 479, Score 0.0000, Loss 0.0303, Time 1.9182
Epoch 480, Score 0.0000, Loss 0.0280, Time 1.9636
Epoch 481, Score 1.0000, Loss 0.0191, Time 1.9299
Epoch 482, Score 1.0000, Loss 0.0233, Time 1.9384
Epoch 483, Score 0.0000, Loss 0.0327, Time 1.9762
Epoch 484, Score 0.0000, Loss 0.0236, Time 1.9380
Epoch 485, Score 0.0000, Loss 0.0270, Time 1.9769
Epoch 486, Score 0.0000, Loss 0.0272, Time 1.9459
Epoch 487, Score 0.0000, Loss 0.0217, Time 1.9881
Epoch 488, Score 0.0000, Loss 0.0311, Time 1.9494
Epoch 489, Score 2.0000, Loss 0.0190, Time 1.9480
Epoch 490, Score 3.0000, Loss 0.0209, Time 1.9553
Epoch 491, Score 0.0000, Loss 0.0221, Time 1.9856
Epoch 492, Score 1.0000, Loss 0.0254, Time 1.9555
Epoch 493, Score 2.0000, Loss 0.0231, Time 1.9553
Epoch 494, Score 0.0000, Loss 0.0263, Time 1.9944
Epoch 495, Score 1.0000, Loss 0.0280, Time 1.9619
Epoch 496, Score 1.0000, Loss 0.0285, Time 1.9634
Epoch 497, Score 0.0000, Loss 0.0253, Time 2.0009
Epoch 498, Score 1.0000, Loss 0.0279, Time 1.9651
Epoch 499, Score 0.0000, Loss 0.0310, Time 2.0056
Epoch 500, Score 1.0000, Loss 0.0311, Time 1.9732
Epoch 501, Score 0.0000, Loss 0.0277, Time 2.0144
Epoch 502, Score 0.0000, Loss 0.0254, Time 1.9795
Epoch 503, Score 1.0000, Loss 0.0227, Time 2.0180
Epoch 504, Score 2.0000, Loss 0.0298, Time 1.9889
Epoch 505, Score 2.0000, Loss 0.0326, Time 2.0034
Epoch 506, Score 3.0000, Loss 0.0227, Time 1.9900
Epoch 507, Score 0.0000, Loss 0.0238, Time 2.0224
Epoch 508, Score 1.0000, Loss 0.0295, Time 1.9944
Epoch 509, Score 1.0000, Loss 0.0331, Time 1.9934
Epoch 510, Score 0.0000, Loss 0.0229, Time 2.0458
Epoch 511, Score 1.0000, Loss 0.0259, Time 2.0099
Epoch 512, Score 2.0000, Loss 0.0208, Time 2.0109
Epoch 513, Score 3.0000, Loss 0.0240, Time 2.0240
Epoch 514, Score 1.0000, Loss 0.0234, Time 2.0522
Epoch 515, Score 2.0000, Loss 0.0288, Time 2.0140
Epoch 516, Score 0.0000, Loss 0.0227, Time 2.0498
Epoch 517, Score 0.0000, Loss 0.0251, Time 2.0161
Epoch 518, Score 1.0000, Loss 0.0351, Time 2.0214
Epoch 519, Score 1.0000, Loss 0.0255, Time 2.0621
Epoch 520, Score 1.0000, Loss 0.0194, Time 2.0314
Epoch 521, Score 0.0000, Loss 0.0191, Time 2.0602
Epoch 522, Score 0.0000, Loss 0.0318, Time 2.0340
Epoch 523, Score 1.0000, Loss 0.0205, Time 2.0345
Epoch 524, Score 1.0000, Loss 0.0212, Time 2.0739
Epoch 525, Score 2.0000, Loss 0.0216, Time 2.0375
Epoch 526, Score 0.0000, Loss 0.0219, Time 2.0784
Epoch 527, Score 0.0000, Loss 0.0173, Time 2.0398
Epoch 528, Score 0.0000, Loss 0.0189, Time 2.0752
Epoch 529, Score 1.0000, Loss 0.0174, Time 2.0374
Epoch 530, Score 3.0000, Loss 0.0205, Time 2.0445
Epoch 531, Score 0.0000, Loss 0.0211, Time 2.0892
Epoch 532, Score 1.0000, Loss 0.0326, Time 2.0488
Epoch 533, Score 1.0000, Loss 0.0215, Time 2.0567
Epoch 534, Score 0.0000, Loss 0.0169, Time 2.0939
Epoch 535, Score 1.0000, Loss 0.0434, Time 2.0636
Epoch 536, Score 0.0000, Loss 0.0193, Time 2.1094
Epoch 537, Score 1.0000, Loss 0.0154, Time 2.0744
Epoch 538, Score 1.0000, Loss 0.0205, Time 2.0609
Epoch 539, Score 1.0000, Loss 0.0316, Time 2.0997
Epoch 540, Score 2.0000, Loss 0.0189, Time 2.0737
Epoch 541, Score 3.0000, Loss 0.0200, Time 2.0737
Epoch 542, Score 4.0000, Loss 0.0155, Time 2.0834
Epoch 543, Score 0.0000, Loss 0.0204, Time 2.1140
Epoch 544, Score 0.0000, Loss 0.0398, Time 2.0783
Epoch 545, Score 0.0000, Loss 0.0422, Time 2.1180
Epoch 546, Score 1.0000, Loss 0.0392, Time 2.0897
Epoch 547, Score 2.0000, Loss 0.0328, Time 2.0952
Epoch 548, Score 0.0000, Loss 0.0343, Time 2.1335
Epoch 549, Score 1.0000, Loss 0.0280, Time 2.1025
Epoch 550, Score 0.0000, Loss 0.0328, Time 2.1335
Epoch 551, Score 0.0000, Loss 0.0232, Time 2.0949
Epoch 552, Score 1.0000, Loss 0.0221, Time 2.1019
Epoch 553, Score 0.0000, Loss 0.0174, Time 2.1334
Epoch 554, Score 0.0000, Loss 0.0169, Time 2.0936
Epoch 555, Score 0.0000, Loss 0.0169, Time 2.1428
Epoch 556, Score 0.0000, Loss 0.0117, Time 2.1210
Epoch 557, Score 0.0000, Loss 0.0136, Time 2.1518
Epoch 558, Score 1.0000, Loss 0.0177, Time 2.1083
Epoch 559, Score 2.0000, Loss 0.0172, Time 2.1102
Epoch 560, Score 3.0000, Loss 0.0158, Time 2.1122
Epoch 561, Score 1.0000, Loss 0.0139, Time 2.1518
Epoch 562, Score 2.0000, Loss 0.0204, Time 2.1203
Epoch 563, Score 2.0000, Loss 0.0185, Time 2.1403
Epoch 564, Score 0.0000, Loss 0.0201, Time 2.1710
Epoch 565, Score 0.0000, Loss 0.0207, Time 2.1464
Epoch 566, Score 2.0000, Loss 0.0277, Time 2.1483
Epoch 567, Score 1.0000, Loss 0.0184, Time 2.1909
Epoch 568, Score 1.0000, Loss 0.0164, Time 2.1352
Epoch 569, Score 0.0000, Loss 0.0203, Time 2.1893
Epoch 570, Score 1.0000, Loss 0.0436, Time 2.1568
Epoch 571, Score 1.0000, Loss 0.0184, Time 2.1423
Epoch 572, Score 1.0000, Loss 0.0169, Time 2.1876
Epoch 573, Score 2.0000, Loss 0.0177, Time 2.1522
Epoch 574, Score 0.0000, Loss 0.0350, Time 2.1959
Epoch 575, Score 0.0000, Loss 0.0208, Time 2.1748
Epoch 576, Score 1.0000, Loss 0.0209, Time 2.1996
Epoch 577, Score 2.0000, Loss 0.0218, Time 2.1677
Epoch 578, Score 2.0000, Loss 0.0188, Time 2.1656
Epoch 579, Score 0.0000, Loss 0.0133, Time 2.2130
Epoch 580, Score 0.0000, Loss 0.0214, Time 2.1790
Epoch 581, Score 1.0000, Loss 0.0121, Time 2.1705
Epoch 582, Score 0.0000, Loss 0.0191, Time 2.2164
Epoch 583, Score 1.0000, Loss 0.0182, Time 2.1744
Epoch 584, Score 1.0000, Loss 0.0125, Time 2.1711
Epoch 585, Score 0.0000, Loss 0.0234, Time 2.2185
Epoch 586, Score 1.0000, Loss 0.0427, Time 2.1830
Epoch 587, Score 0.0000, Loss 0.0165, Time 2.2276
Epoch 588, Score 0.0000, Loss 0.0142, Time 2.1960
Epoch 589, Score 0.0000, Loss 0.0236, Time 2.2275
Epoch 590, Score 0.0000, Loss 0.0191, Time 2.1986
Epoch 591, Score 0.0000, Loss 0.0198, Time 2.2050
Epoch 592, Score 2.0000, Loss 0.0246, Time 2.2181
Epoch 593, Score 1.0000, Loss 0.0127, Time 2.2545
Epoch 594, Score 2.0000, Loss 0.0171, Time 2.2058
Epoch 595, Score 3.0000, Loss 0.0146, Time 2.2092
Epoch 596, Score 0.0000, Loss 0.0199, Time 2.2504
Epoch 597, Score 2.0000, Loss 0.0185, Time 2.2196
Epoch 598, Score 2.0000, Loss 0.0156, Time 2.2133
Epoch 599, Score 0.0000, Loss 0.0367, Time 2.2535
Epoch 600, Score 0.0000, Loss 0.0266, Time 2.2164
Epoch 601, Score 1.0000, Loss 0.0224, Time 2.2776
Epoch 602, Score 1.0000, Loss 0.0154, Time 2.2193
Epoch 603, Score 1.0000, Loss 0.0308, Time 2.2262
Epoch 604, Score 0.0000, Loss 0.0146, Time 2.2702
Epoch 605, Score 1.0000, Loss 0.0192, Time 2.2279
Epoch 606, Score 3.0000, Loss 0.0201, Time 2.2427
Epoch 607, Score 4.0000, Loss 0.0183, Time 2.2406
Epoch 608, Score 5.0000, Loss 0.0259, Time 2.2407
Epoch 609, Score 0.0000, Loss 0.0146, Time 2.2835
Epoch 610, Score 1.0000, Loss 0.0205, Time 2.2429
Epoch 611, Score 2.0000, Loss 0.0170, Time 2.2569
Epoch 612, Score 0.0000, Loss 0.0160, Time 2.2937
Epoch 613, Score 2.0000, Loss 0.0232, Time 2.2503
Epoch 614, Score 2.0000, Loss 0.0210, Time 2.2548
Epoch 615, Score 0.0000, Loss 0.0288, Time 2.2921
Epoch 616, Score 1.0000, Loss 0.0300, Time 2.2642
Epoch 617, Score 1.0000, Loss 0.0179, Time 2.2603
Epoch 618, Score 0.0000, Loss 0.0217, Time 2.3117
Epoch 619, Score 0.0000, Loss 0.0254, Time 2.2700
Epoch 620, Score 0.0000, Loss 0.0366, Time 2.3101
Epoch 621, Score 0.0000, Loss 0.0235, Time 2.2666
Epoch 622, Score 0.0000, Loss 0.0213, Time 2.3081
Epoch 623, Score 0.0000, Loss 0.0454, Time 2.3134
Epoch 624, Score 0.0000, Loss 0.0294, Time 2.2761
Epoch 625, Score 1.0000, Loss 0.0241, Time 2.2696
Epoch 626, Score 0.0000, Loss 0.0241, Time 2.3247
Epoch 627, Score 1.0000, Loss 0.0242, Time 2.3707
Epoch 628, Score 2.0000, Loss 0.0140, Time 2.3005
Epoch 629, Score 0.0000, Loss 0.0275, Time 2.3249
Epoch 630, Score 0.0000, Loss 0.0252, Time 2.3073
Epoch 631, Score 0.0000, Loss 0.0244, Time 2.3394
Epoch 632, Score 1.0000, Loss 0.0150, Time 2.3026
Epoch 633, Score 2.0000, Loss 0.0171, Time 2.3016
Epoch 634, Score 3.0000, Loss 0.0119, Time 2.3040
Epoch 635, Score 0.0000, Loss 0.0158, Time 2.3491
Epoch 636, Score 1.0000, Loss 0.0195, Time 2.3418
Epoch 637, Score 0.0000, Loss 0.0140, Time 2.3611
Epoch 638, Score 1.0000, Loss 0.0197, Time 2.3122
Epoch 639, Score 2.0000, Loss 0.0146, Time 2.3204
Epoch 640, Score 0.0000, Loss 0.0225, Time 2.3605
Epoch 641, Score 0.0000, Loss 0.0193, Time 2.3129
Epoch 642, Score 0.0000, Loss 0.0138, Time 2.3220
Epoch 643, Score 0.0000, Loss 0.0167, Time 2.3626
Epoch 644, Score 0.0000, Loss 0.0215, Time 2.3303
Epoch 645, Score 0.0000, Loss 0.0200, Time 2.3832
Epoch 646, Score 0.0000, Loss 0.0176, Time 2.3352
Epoch 647, Score 1.0000, Loss 0.0170, Time 2.3349
Epoch 648, Score 0.0000, Loss 0.0203, Time 2.3923
Epoch 649, Score 0.0000, Loss 0.0166, Time 2.3504
Epoch 650, Score 0.0000, Loss 0.0128, Time 2.3383
Epoch 651, Score 0.0000, Loss 0.0148, Time 2.4555
Epoch 652, Score 2.0000, Loss 0.0239, Time 2.3488
Epoch 653, Score 2.0000, Loss 0.0215, Time 2.3477
Epoch 654, Score 0.0000, Loss 0.0221, Time 2.3907
Epoch 655, Score 1.0000, Loss 0.0193, Time 2.3546
Epoch 656, Score 3.0000, Loss 0.0269, Time 2.3636
Epoch 657, Score 3.0000, Loss 0.0167, Time 2.3610
Epoch 658, Score 4.0000, Loss 0.0187, Time 2.3604
Epoch 659, Score 0.0000, Loss 0.0249, Time 2.4085
Epoch 660, Score 2.0000, Loss 0.0150, Time 2.3637
Epoch 661, Score 3.0000, Loss 0.0130, Time 2.3719
Epoch 662, Score 0.0000, Loss 0.0165, Time 2.4614
Epoch 663, Score 1.0000, Loss 0.0110, Time 2.5029
Epoch 664, Score 0.0000, Loss 0.0097, Time 2.5134
Epoch 665, Score 2.0000, Loss 0.0147, Time 2.4949
Epoch 666, Score 2.0000, Loss 0.0160, Time 2.4186
Epoch 667, Score 3.0000, Loss 0.0131, Time 2.3957
Epoch 668, Score 0.0000, Loss 0.0130, Time 2.4255
Epoch 669, Score 0.0000, Loss 0.0135, Time 2.3949
Epoch 670, Score 0.0000, Loss 0.0143, Time 2.4569
Epoch 671, Score 1.0000, Loss 0.0118, Time 2.4124
Epoch 672, Score 1.0000, Loss 0.0102, Time 2.4162
Epoch 673, Score 0.0000, Loss 0.0116, Time 2.4696
Epoch 674, Score 0.0000, Loss 0.0110, Time 2.4176
Epoch 675, Score 0.0000, Loss 0.0111, Time 2.4370
Epoch 676, Score 1.0000, Loss 0.0232, Time 2.4000
Epoch 677, Score 2.0000, Loss 0.0203, Time 2.3994
Epoch 678, Score 0.0000, Loss 0.0133, Time 2.4509
Epoch 679, Score 1.0000, Loss 0.0267, Time 2.4074
Epoch 680, Score 1.0000, Loss 0.0144, Time 2.4142
Epoch 681, Score 1.0000, Loss 0.0203, Time 2.4647
Epoch 682, Score 1.0000, Loss 0.0210, Time 2.4372
Epoch 683, Score 0.0000, Loss 0.0221, Time 2.4808
Epoch 684, Score 0.0000, Loss 0.0512, Time 2.4296
Epoch 685, Score 0.0000, Loss 0.0517, Time 2.4325
Epoch 686, Score 0.0000, Loss 0.0493, Time 2.4753
Epoch 687, Score 1.0000, Loss 0.0478, Time 2.4458
Epoch 688, Score 2.0000, Loss 0.0399, Time 2.4342
Epoch 689, Score 1.0000, Loss 0.0457, Time 2.4863
Epoch 690, Score 2.0000, Loss 0.0378, Time 2.4459
Epoch 691, Score 2.0000, Loss 0.0411, Time 2.4476
Epoch 692, Score 0.0000, Loss 0.0335, Time 2.4949
Epoch 693, Score 0.0000, Loss 0.0370, Time 2.4572
Epoch 694, Score 0.0000, Loss 0.0312, Time 2.5053
Epoch 695, Score 0.0000, Loss 0.0430, Time 2.4636
Epoch 696, Score 0.0000, Loss 0.0353, Time 2.5085
Epoch 697, Score 0.0000, Loss 0.0313, Time 2.4634
Epoch 698, Score 0.0000, Loss 0.0314, Time 2.5101
Epoch 699, Score 0.0000, Loss 0.0303, Time 2.4600
Epoch 700, Score 0.0000, Loss 0.0259, Time 2.5110
Epoch 701, Score 0.0000, Loss 0.0450, Time 2.4677
Epoch 702, Score 0.0000, Loss 0.0339, Time 2.5121
Epoch 703, Score 2.0000, Loss 0.0396, Time 2.4720
Epoch 704, Score 2.0000, Loss 0.0241, Time 2.4836
Epoch 705, Score 1.0000, Loss 0.0202, Time 2.5651
Epoch 706, Score 2.0000, Loss 0.0259, Time 2.5987
Epoch 707, Score 2.0000, Loss 0.0322, Time 2.6471
Epoch 708, Score 1.0000, Loss 0.0354, Time 2.7095
Epoch 709, Score 2.0000, Loss 0.0338, Time 2.5393
Epoch 710, Score 2.0000, Loss 0.0226, Time 2.5004
Epoch 711, Score 4.0000, Loss 0.0262, Time 2.5021
Epoch 712, Score 0.0000, Loss 0.0234, Time 2.5443
Epoch 713, Score 1.0000, Loss 0.0395, Time 2.4978
Epoch 714, Score 0.0000, Loss 0.0209, Time 2.5448
Epoch 715, Score 0.0000, Loss 0.0241, Time 2.5115
Epoch 716, Score 1.0000, Loss 0.0209, Time 2.5396
Epoch 717, Score 2.0000, Loss 0.0212, Time 2.5110
Epoch 718, Score 2.0000, Loss 0.0318, Time 2.5133
Epoch 719, Score 0.0000, Loss 0.0233, Time 2.5648
Epoch 720, Score 0.0000, Loss 0.0194, Time 2.5143
Epoch 721, Score 0.0000, Loss 0.0214, Time 2.5697
Epoch 722, Score 1.0000, Loss 0.0149, Time 2.5268
Epoch 723, Score 0.0000, Loss 0.0187, Time 2.5795
Epoch 724, Score 1.0000, Loss 0.0261, Time 2.5268
Epoch 725, Score 1.0000, Loss 0.0195, Time 2.5217
Epoch 726, Score 3.0000, Loss 0.0401, Time 2.5312
Epoch 727, Score 0.0000, Loss 0.0315, Time 2.5778
Epoch 728, Score 1.0000, Loss 0.0163, Time 2.5359
Epoch 729, Score 2.0000, Loss 0.0188, Time 2.5563
Epoch 730, Score 0.0000, Loss 0.0183, Time 2.5948
Epoch 731, Score 1.0000, Loss 0.0164, Time 2.5448
Epoch 732, Score 0.0000, Loss 0.0428, Time 2.6048
Epoch 733, Score 0.0000, Loss 0.0363, Time 2.5478
Epoch 734, Score 0.0000, Loss 0.0216, Time 2.6028
Epoch 735, Score 2.0000, Loss 0.0142, Time 2.5673
Epoch 736, Score 2.0000, Loss 0.0194, Time 2.5654
Epoch 737, Score 0.0000, Loss 0.0166, Time 2.6146
Epoch 738, Score 1.0000, Loss 0.0176, Time 2.5673
Epoch 739, Score 1.0000, Loss 0.0218, Time 2.5693
Epoch 740, Score 0.0000, Loss 0.0148, Time 2.6162
Epoch 741, Score 1.0000, Loss 0.0185, Time 2.5782
Epoch 742, Score 2.0000, Loss 0.0181, Time 2.5865
Epoch 743, Score 0.0000, Loss 0.0263, Time 2.6205
Epoch 744, Score 1.0000, Loss 0.0268, Time 2.5854
Epoch 745, Score 3.0000, Loss 0.0159, Time 2.5848
Epoch 746, Score 0.0000, Loss 0.0152, Time 2.6405
Epoch 747, Score 0.0000, Loss 0.0135, Time 2.5964
Epoch 748, Score 0.0000, Loss 0.0120, Time 2.6849
Epoch 749, Score 1.0000, Loss 0.0137, Time 2.7252
Epoch 750, Score 1.0000, Loss 0.0132, Time 2.7672
Epoch 751, Score 1.0000, Loss 0.0228, Time 2.8014
Epoch 752, Score 1.0000, Loss 0.0159, Time 2.6914
Epoch 753, Score 0.0000, Loss 0.0160, Time 2.6604
Epoch 754, Score 0.0000, Loss 0.0148, Time 2.6143
Epoch 755, Score 1.0000, Loss 0.0210, Time 2.6128
Epoch 756, Score 0.0000, Loss 0.0166, Time 2.6601
Epoch 757, Score 0.0000, Loss 0.0147, Time 2.6547
Epoch 758, Score 0.0000, Loss 0.0204, Time 2.6265
Epoch 759, Score 0.0000, Loss 0.0166, Time 2.6641
Epoch 760, Score 0.0000, Loss 0.0211, Time 2.6127
Epoch 761, Score 1.0000, Loss 0.0197, Time 2.6176
Epoch 762, Score 1.0000, Loss 0.0170, Time 2.6688
Epoch 763, Score 1.0000, Loss 0.0158, Time 2.6322
Epoch 764, Score 0.0000, Loss 0.0178, Time 2.6937
Epoch 765, Score 0.0000, Loss 0.0296, Time 2.6320
Epoch 766, Score 1.0000, Loss 0.0644, Time 2.6984
Epoch 767, Score 2.0000, Loss 0.0537, Time 2.6582
Epoch 768, Score 2.0000, Loss 0.0539, Time 2.6560
Epoch 769, Score 1.0000, Loss 0.0511, Time 2.7185
Epoch 770, Score 2.0000, Loss 0.0448, Time 2.6593
Epoch 771, Score 2.0000, Loss 0.0266, Time 2.6549
Epoch 772, Score 3.0000, Loss 0.0147, Time 2.6541
Epoch 773, Score 1.0000, Loss 0.0159, Time 2.6898
Epoch 774, Score 2.0000, Loss 0.0130, Time 2.6499
Epoch 775, Score 0.0000, Loss 0.0264, Time 2.7008
Epoch 776, Score 0.0000, Loss 0.0180, Time 2.6583
Epoch 777, Score 1.0000, Loss 0.0152, Time 2.6567
Epoch 778, Score 2.0000, Loss 0.0131, Time 2.6603
Epoch 779, Score 3.0000, Loss 0.0124, Time 2.6618
Epoch 780, Score 5.0000, Loss 0.0142, Time 2.6714
Epoch 781, Score 0.0000, Loss 0.0112, Time 2.7176
Epoch 782, Score 1.0000, Loss 0.0116, Time 2.6790
Epoch 783, Score 0.0000, Loss 0.0082, Time 2.7253
Epoch 784, Score 2.0000, Loss 0.0111, Time 2.6801
Epoch 785, Score 3.0000, Loss 0.0132, Time 2.6844
Epoch 786, Score 4.0000, Loss 0.0125, Time 2.6911
Epoch 787, Score 0.0000, Loss 0.0558, Time 2.7469
Epoch 788, Score 1.0000, Loss 0.0530, Time 2.6913
Epoch 789, Score 0.0000, Loss 0.0477, Time 2.7485
Epoch 790, Score 1.0000, Loss 0.0340, Time 2.7165
Epoch 791, Score 2.0000, Loss 0.0260, Time 2.7011
Epoch 792, Score 2.0000, Loss 0.0272, Time 2.7101
Epoch 793, Score 0.0000, Loss 0.0295, Time 2.7488
Epoch 794, Score 0.0000, Loss 0.0306, Time 2.7026
Epoch 795, Score 1.0000, Loss 0.0297, Time 2.7149
Epoch 796, Score 0.0000, Loss 0.0323, Time 2.7603
Epoch 797, Score 0.0000, Loss 0.0267, Time 2.7155
Epoch 798, Score 1.0000, Loss 0.0177, Time 2.7151
Epoch 799, Score 1.0000, Loss 0.0221, Time 2.7627
Epoch 800, Score 2.0000, Loss 0.0210, Time 2.7183
Epoch 801, Score 2.0000, Loss 0.0182, Time 2.7264
Epoch 802, Score 3.0000, Loss 0.0219, Time 2.7295
Epoch 803, Score 4.0000, Loss 0.0280, Time 2.7421
Epoch 804, Score 1.0000, Loss 0.0249, Time 2.7807
Epoch 805, Score 2.0000, Loss 0.0197, Time 2.7417
Epoch 806, Score 3.0000, Loss 0.0170, Time 2.7429
Epoch 807, Score 0.0000, Loss 0.0188, Time 2.7908
Epoch 808, Score 0.0000, Loss 0.0177, Time 2.7558
Epoch 809, Score 0.0000, Loss 0.0227, Time 2.8115
Epoch 810, Score 0.0000, Loss 0.0271, Time 2.7578
Epoch 811, Score 0.0000, Loss 0.0231, Time 2.7611
Epoch 812, Score 0.0000, Loss 0.0317, Time 2.8147
Epoch 813, Score 1.0000, Loss 0.0415, Time 2.7635
Epoch 814, Score 0.0000, Loss 0.0276, Time 2.8041
Epoch 815, Score 0.0000, Loss 0.0161, Time 2.7719
Epoch 816, Score 0.0000, Loss 0.0164, Time 2.7700
Epoch 817, Score 0.0000, Loss 0.0147, Time 2.8257
Epoch 818, Score 2.0000, Loss 0.0185, Time 2.7802
Epoch 819, Score 4.0000, Loss 0.0184, Time 2.7846
Epoch 820, Score 5.0000, Loss 0.0226, Time 2.7775
Epoch 821, Score 0.0000, Loss 0.0186, Time 2.8140
Epoch 822, Score 2.0000, Loss 0.0258, Time 2.7879
Epoch 823, Score 3.0000, Loss 0.0336, Time 2.7825
Epoch 824, Score 4.0000, Loss 0.0195, Time 2.7831
Epoch 825, Score 0.0000, Loss 0.0382, Time 2.8320
Epoch 826, Score 0.0000, Loss 0.0215, Time 2.7882
Epoch 827, Score 1.0000, Loss 0.0190, Time 2.8111
Epoch 828, Score 0.0000, Loss 0.0284, Time 2.8423
Epoch 829, Score 0.0000, Loss 0.0520, Time 2.8011
Epoch 830, Score 2.0000, Loss 0.0503, Time 2.8043
Epoch 831, Score 0.0000, Loss 0.0290, Time 2.8533
Epoch 832, Score 0.0000, Loss 0.0188, Time 2.8144
Epoch 833, Score 1.0000, Loss 0.0365, Time 2.8565
Epoch 834, Score 1.0000, Loss 0.0305, Time 2.8041
Epoch 835, Score 0.0000, Loss 0.0179, Time 2.9203
Epoch 836, Score 1.0000, Loss 0.0257, Time 2.8135
Epoch 837, Score 1.0000, Loss 0.0390, Time 2.8211
Epoch 838, Score 0.0000, Loss 0.0347, Time 2.8758
Epoch 839, Score 1.0000, Loss 0.0304, Time 2.8329
Epoch 840, Score 0.0000, Loss 0.0302, Time 2.8854
Epoch 841, Score 2.0000, Loss 0.0333, Time 2.8313
Epoch 842, Score 2.0000, Loss 0.0297, Time 2.8346
Epoch 843, Score 0.0000, Loss 0.0279, Time 2.8965
Epoch 844, Score 0.0000, Loss 0.0272, Time 2.8466
Epoch 845, Score 2.0000, Loss 0.0269, Time 2.8649
Epoch 846, Score 2.0000, Loss 0.0296, Time 2.8537
Epoch 847, Score 1.0000, Loss 0.0419, Time 2.9220
Epoch 848, Score 1.0000, Loss 0.0238, Time 2.8590
Epoch 849, Score 1.0000, Loss 0.0210, Time 2.9104
Epoch 850, Score 2.0000, Loss 0.0298, Time 2.8581
Epoch 851, Score 2.0000, Loss 0.0218, Time 2.8667
Epoch 852, Score 0.0000, Loss 0.0148, Time 2.9042
Epoch 853, Score 2.0000, Loss 0.0222, Time 2.8736
Epoch 854, Score 2.0000, Loss 0.0199, Time 2.8768
Epoch 855, Score 0.0000, Loss 0.0197, Time 2.9201
Epoch 856, Score 2.0000, Loss 0.0186, Time 2.8722
Epoch 857, Score 2.0000, Loss 0.0193, Time 2.8733
Epoch 858, Score 1.0000, Loss 0.0206, Time 2.9335
Epoch 859, Score 1.0000, Loss 0.0184, Time 2.8860
Epoch 860, Score 1.0000, Loss 0.0171, Time 2.8905
Epoch 861, Score 0.0000, Loss 0.0172, Time 2.9432
Epoch 862, Score 1.0000, Loss 0.0199, Time 2.8869
Epoch 863, Score 2.0000, Loss 0.0155, Time 2.8907
Epoch 864, Score 0.0000, Loss 0.0201, Time 2.9411
Epoch 865, Score 2.0000, Loss 0.0173, Time 2.8998
Epoch 866, Score 2.0000, Loss 0.0194, Time 2.9067
Epoch 867, Score 2.0000, Loss 0.0207, Time 2.9134
Epoch 868, Score 0.0000, Loss 0.0256, Time 2.9607
Epoch 869, Score 1.0000, Loss 0.0260, Time 2.9206
Epoch 870, Score 1.0000, Loss 0.0234, Time 2.9146
Epoch 871, Score 0.0000, Loss 0.0161, Time 2.9852
